2024-03-17 18:52:12,038: asyncio: INFO: [AITrader] Executing the initialize lifecycle method
2024-03-17 18:52:12,046: root: INFO: Backtesting finished
2024-03-17 18:52:12,252: alpaca.trading.stream: INFO: connected to: wss://paper-api.alpaca.markets/stream
2024-03-17 18:52:13,248: asyncio: WARNING: [AITrader] Cannot plot returns because the strategy returns are missing
2024-03-17 18:52:13,313: asyncio: WARNING: [AITrader] Cannot create a tearsheet because the strategy returns are missing
2024-03-17 18:52:13,313: backtest_stats: INFO: Backtest took 0:00:01.275064 for a speed of 0.000
